impcParameterOrigId,name,description,isMandatory
46214,Gross Morphology Embryo E18.5,No description available,FALSE
46215,Gross Morphology Embryo E18.5,No description available,FALSE
46216,Gross Morphology Embryo E18.5,No description available,FALSE
46217,Gross Morphology Embryo E18.5,No description available,FALSE
46218,Gross Morphology Embryo E18.5,No description available,FALSE
46219,Gross Morphology Embryo E18.5,No description available,FALSE
46220,Gross Morphology Embryo E18.5,No description available,FALSE
46221,Gross Morphology Embryo E18.5,No description available,FALSE
46222,Gross Morphology Embryo E18.5,No description available,FALSE
46223,Gross Morphology Embryo E18.5,No description available,FALSE
46224,Gross Morphology Embryo E18.5,No description available,FALSE
46225,Gross Morphology Embryo E18.5,No description available,FALSE
46226,Gross Morphology Embryo E18.5,No description available,FALSE
46227,Gross Morphology Embryo E18.5,No description available,FALSE
46228,Gross Morphology Embryo E18.5,No description available,FALSE
46229,Gross Morphology Embryo E18.5,No description available,FALSE
46230,Gross Morphology Embryo E18.5,No description available,FALSE
46231,Gross Morphology Embryo E18.5,No description available,FALSE
46232,Gross Morphology Embryo E18.5,No description available,FALSE
46233,Gross Morphology Embryo E18.5,No description available,FALSE
46234,Gross Morphology Embryo E18.5,No description available,FALSE
46235,Gross Morphology Embryo E18.5,No description available,FALSE
46236,Gross Morphology Embryo E18.5,No description available,FALSE
46237,Gross Morphology Embryo E18.5,No description available,FALSE
46238,Gross Morphology Embryo E18.5,No description available,FALSE
46239,Gross Morphology Embryo E18.5,No description available,FALSE
46240,Gross Morphology Embryo E18.5,No description available,FALSE
46241,Gross Morphology Embryo E18.5,No description available,FALSE
46242,Gross Morphology Embryo E18.5,No description available,FALSE
46243,Gross Morphology Embryo E18.5,No description available,FALSE
46244,Gross Morphology Embryo E18.5,No description available,FALSE
46245,Gross Morphology Embryo E18.5,No description available,FALSE
46246,Gross Morphology Embryo E18.5,No description available,FALSE
46247,Gross Morphology Embryo E18.5,No description available,FALSE
46248,Gross Morphology Embryo E18.5,No description available,FALSE
46249,Gross Morphology Embryo E18.5,No description available,FALSE
46250,Gross Morphology Embryo E18.5,No description available,FALSE
46251,Gross Morphology Embryo E18.5,No description available,FALSE
46252,Gross Morphology Embryo E18.5,No description available,FALSE
46253,Gross Morphology Embryo E18.5,No description available,FALSE
46254,Gross Morphology Embryo E18.5,No description available,FALSE
72219,MicroCT E9.5,No description available,FALSE
72220,MicroCT E9.5,No description available,FALSE
72221,MicroCT E9.5,No description available,FALSE
72222,MicroCT E9.5,No description available,FALSE
72223,MicroCT E9.5,No description available,FALSE
72224,MicroCT E9.5,No description available,FALSE
72225,MicroCT E9.5,No description available,FALSE
72226,MicroCT E9.5,No description available,FALSE
72227,MicroCT E9.5,No description available,FALSE
72228,MicroCT E9.5,No description available,FALSE
72229,MicroCT E9.5,No description available,FALSE
72230,MicroCT E9.5,No description available,FALSE
72231,MicroCT E9.5,No description available,FALSE
72232,MicroCT E9.5,No description available,FALSE
72233,MicroCT E9.5,No description available,FALSE
72234,MicroCT E9.5,No description available,FALSE
72235,MicroCT E9.5,No description available,FALSE
72236,MicroCT E9.5,No description available,FALSE
72237,MicroCT E9.5,No description available,FALSE
72238,MicroCT E9.5,No description available,FALSE
72239,MicroCT E9.5,No description available,FALSE
72240,MicroCT E9.5,No description available,FALSE
72241,MicroCT E9.5,No description available,FALSE
72242,MicroCT E9.5,No description available,FALSE
72243,MicroCT E9.5,No description available,FALSE
72244,MicroCT E9.5,No description available,FALSE
72245,MicroCT E9.5,No description available,FALSE
72246,MicroCT E9.5,No description available,FALSE
72247,MicroCT E9.5,No description available,FALSE
72248,MicroCT E9.5,No description available,FALSE
72249,MicroCT E9.5,No description available,FALSE
72250,MicroCT E9.5,No description available,FALSE
72251,MicroCT E9.5,No description available,FALSE
72252,MicroCT E9.5,No description available,FALSE
72253,MicroCT E9.5,No description available,FALSE
72254,MicroCT E9.5,No description available,FALSE
72255,MicroCT E9.5,No description available,FALSE
72256,MicroCT E9.5,No description available,FALSE
72257,MicroCT E9.5,No description available,FALSE
72258,MicroCT E9.5,No description available,FALSE
72259,MicroCT E9.5,No description available,FALSE
72260,MicroCT E9.5,No description available,FALSE
72261,MicroCT E9.5,No description available,FALSE
72262,MicroCT E9.5,No description available,FALSE
72263,MicroCT E9.5,No description available,FALSE
72264,MicroCT E9.5,No description available,FALSE
72265,MicroCT E9.5,No description available,FALSE
72266,MicroCT E9.5,No description available,FALSE
72267,MicroCT E9.5,No description available,FALSE
72268,MicroCT E9.5,No description available,FALSE
72269,MicroCT E9.5,No description available,FALSE
72270,MicroCT E9.5,No description available,FALSE
72271,MicroCT E9.5,No description available,FALSE
72272,MicroCT E9.5,No description available,FALSE
72273,MicroCT E9.5,No description available,FALSE
72274,MicroCT E9.5,No description available,FALSE
72275,MicroCT E9.5,No description available,FALSE
72276,MicroCT E9.5,No description available,FALSE
72162,OPT E9.5,No description available,FALSE
72163,OPT E9.5,No description available,FALSE
72164,OPT E9.5,No description available,FALSE
72165,OPT E9.5,No description available,FALSE
72166,OPT E9.5,No description available,FALSE
72167,OPT E9.5,No description available,FALSE
72168,OPT E9.5,No description available,FALSE
72169,OPT E9.5,No description available,FALSE
72170,OPT E9.5,No description available,FALSE
72171,OPT E9.5,No description available,FALSE
72172,OPT E9.5,No description available,FALSE
72173,OPT E9.5,No description available,FALSE
72174,OPT E9.5,No description available,FALSE
72175,OPT E9.5,No description available,FALSE
72176,OPT E9.5,No description available,FALSE
72177,OPT E9.5,No description available,FALSE
72178,OPT E9.5,No description available,FALSE
72179,OPT E9.5,No description available,FALSE
72180,OPT E9.5,No description available,FALSE
72181,OPT E9.5,No description available,FALSE
72182,OPT E9.5,No description available,FALSE
72183,OPT E9.5,No description available,FALSE
72184,OPT E9.5,No description available,FALSE
72185,OPT E9.5,No description available,FALSE
72186,OPT E9.5,No description available,FALSE
72187,OPT E9.5,No description available,FALSE
72188,OPT E9.5,No description available,FALSE
72189,OPT E9.5,No description available,FALSE
72190,OPT E9.5,No description available,FALSE
72191,OPT E9.5,No description available,FALSE
72192,OPT E9.5,No description available,FALSE
72193,OPT E9.5,No description available,FALSE
72194,OPT E9.5,No description available,FALSE
72195,OPT E9.5,No description available,FALSE
72196,OPT E9.5,No description available,FALSE
72197,OPT E9.5,No description available,FALSE
72198,OPT E9.5,No description available,FALSE
72199,OPT E9.5,No description available,FALSE
72200,OPT E9.5,No description available,FALSE
72201,OPT E9.5,No description available,FALSE
72202,OPT E9.5,No description available,FALSE
72203,OPT E9.5,No description available,FALSE
72204,OPT E9.5,No description available,FALSE
72205,OPT E9.5,No description available,FALSE
72206,OPT E9.5,No description available,FALSE
72207,OPT E9.5,No description available,FALSE
72208,OPT E9.5,No description available,FALSE
72209,OPT E9.5,No description available,FALSE
72210,OPT E9.5,No description available,FALSE
72211,OPT E9.5,No description available,FALSE
72212,OPT E9.5,No description available,FALSE
72213,OPT E9.5,No description available,FALSE
72720,OPT E9.5,No description available,FALSE
30278,Clinical Chemistry,No description available,TRUE
30279,Clinical Chemistry,No description available,TRUE
30280,Clinical Chemistry,No description available,TRUE
30281,Clinical Chemistry,No description available,TRUE
30282,Clinical Chemistry,No description available,TRUE
30283,Clinical Chemistry,No description available,TRUE
30284,Clinical Chemistry,No description available,TRUE
30285,Clinical Chemistry,No description available,TRUE
30286,Clinical Chemistry,No description available,TRUE
30287,Clinical Chemistry,No description available,TRUE
30288,Clinical Chemistry,No description available,TRUE
30289,Clinical Chemistry,No description available,TRUE
30290,Clinical Chemistry,No description available,TRUE
30291,Clinical Chemistry,No description available,TRUE
30292,Clinical Chemistry,No description available,TRUE
30293,Clinical Chemistry,No description available,TRUE
30294,Clinical Chemistry,No description available,TRUE
30295,Clinical Chemistry,No description available,TRUE
30296,Clinical Chemistry,No description available,TRUE
30297,Clinical Chemistry,No description available,TRUE
30298,Clinical Chemistry,No description available,TRUE
30299,Clinical Chemistry,No description available,TRUE
30300,Clinical Chemistry,No description available,TRUE
30301,Clinical Chemistry,No description available,TRUE
30302,Clinical Chemistry,No description available,TRUE
30303,Clinical Chemistry,No description available,TRUE
30304,Clinical Chemistry,No description available,TRUE
30305,Clinical Chemistry,No description available,TRUE
30306,Clinical Chemistry,No description available,TRUE
30307,Clinical Chemistry,No description available,TRUE
30308,Clinical Chemistry,No description available,TRUE
30309,Clinical Chemistry,No description available,TRUE
30310,Clinical Chemistry,No description available,TRUE
30311,Clinical Chemistry,No description available,TRUE
30312,Clinical Chemistry,No description available,TRUE
30313,Clinical Chemistry,No description available,TRUE
30314,Clinical Chemistry,No description available,TRUE
30315,Clinical Chemistry,No description available,TRUE
30316,Clinical Chemistry,No description available,TRUE
30317,Clinical Chemistry,No description available,TRUE
30318,Clinical Chemistry,No description available,TRUE
30319,Clinical Chemistry,No description available,TRUE
30320,Clinical Chemistry,No description available,TRUE
30321,Clinical Chemistry,No description available,TRUE
30322,Clinical Chemistry,No description available,TRUE
30323,Clinical Chemistry,No description available,TRUE
30324,Clinical Chemistry,No description available,TRUE
30325,Clinical Chemistry,No description available,TRUE
30326,Clinical Chemistry,No description available,TRUE
30327,Clinical Chemistry,No description available,TRUE
30328,Clinical Chemistry,No description available,TRUE
30329,Clinical Chemistry,No description available,TRUE
30330,Clinical Chemistry,No description available,TRUE
30331,Clinical Chemistry,No description available,TRUE
43231,Gross Morphology Embryo E14.5-E15.5,No description available,FALSE
43232,Gross Morphology Embryo E14.5-E15.5,No description available,FALSE
