"impcParameterOrigId","name","description","parameterId"
33541,"Housing - temperature range - Minimum","housing_temperature_range_minimum","IMPC_HOU_010_001"
89680,"Housing - temperature regulated","housing_temperature_regulated","IMPC_HOU_009_001"
89691,"Housing - time lights switched off","housing_time_lights_switched_off","IMPC_HOU_028_001"
89690,"Housing - time lights switched on","housing_time_lights_switched_on","IMPC_HOU_027_001"
89684,"Housing - ventilation managed","housing_ventilation_managed","IMPC_HOU_015_001"
73155,"Humerus",NA,"IMPC_EMA_082_001"
19256,"Humerus","humerus","IMPC_XRY_021_001"
32649,"Humerus pre-cartilage condensation",NA,"IMPC_ELZ_007_001"
73134,"Hyaloid cavity",NA,"IMPC_EMA_061_001"
52335,"Hyaloid cavity","hyaloid_cavity","IMPC_EMO_066_001"
44547,"Hydrops fetalis (fetal adema)","hydrops_fetalis_fetal_adema","IMPC_GEO_025_002"
73219,"Hyoid",NA,"IMPC_EMA_146_001"
52336,"Hyoid bone","hyoid_bone","IMPC_EMO_067_001"
73109,"Hypothalamus",NA,"IMPC_EMA_036_001"
27603,"Hypothalamus","hypothalamus","IMPC_ALZ_036_001"
18445,"Hypoxia challenge data present in submission",NA,"IMPC_CHL_029_001"
18461,"Hypoxia challenge: duration of 10% O2 measurement period",NA,"IMPC_CHL_041_001"
18464,"Hypoxia challenge: duration of 21% O2 measurement period",NA,"IMPC_CHL_044_001"
18467,"Hypoxia challenge: duration of Baseline measurement period",NA,"IMPC_CHL_047_001"
18458,"Hypoxia challenge: duration of Unchallenged measurement period",NA,"IMPC_CHL_028_001"
18463,"Hypoxia challenge: end of 10% O2 measurement timestamp",NA,"IMPC_CHL_043_001"
18466,"Hypoxia challenge: end of 21% O2 measurement timestamp",NA,"IMPC_CHL_046_001"
18469,"Hypoxia challenge: end of Baseline measurement timestamp",NA,"IMPC_CHL_049_001"
18460,"Hypoxia challenge: end of Unchallenged measurement timestamp",NA,"IMPC_CHL_040_001"
18462,"Hypoxia challenge: start of 10% O2 measurement timestamp",NA,"IMPC_CHL_042_001"
18465,"Hypoxia challenge: start of 21% O2 measurement timestamp",NA,"IMPC_CHL_045_001"
18468,"Hypoxia challenge: start of Baseline measurement timestamp",NA,"IMPC_CHL_048_001"
18459,"Hypoxia challenge: start of Unchallenged measurement timestamp",NA,"IMPC_CHL_039_001"
29789,"ID for blood collection SOP","id_for_blood_collection_sop","IMPC_HEM_020_001"
36978,"ID for sample banking protocol","ID for center-specific cassette processing protocol","IMPC_PAT_031_002"
37419,"ID of blood collection SOP","id_of_blood_collection_sop","IMPC_CBC_045_001"
30973,"Igloo in cage",NA,"IMPC_CAL_039_001"
27614,"Ileum","ileum","IMPC_ALZ_047_001"
32719,"Illumination source manufacturer",NA,"IMPC_ELZ_077_001"
27656,"Illumination source manufacturer","illumination_source_manufacturer","IMPC_ALZ_089_001"
27657,"Illumination source model","illumination_source_model","IMPC_ALZ_090_001"
67254,"Image Pixel Size",NA,"IMPC_EML_007_001"
73080,"Image Pixel Size",NA,"IMPC_EMA_007_001"
38168,"Images",NA,"IMPC_CSD_085_001"
67599,"Images","Images to visually document welfare issue(s)","IMPC_WEL_003_001"
44531,"Images","images","IMPC_GEO_050_001"
46626,"Images Ophthalmoscopy",NA,"IMPC_EYE_050_001"
46627,"Images Slit Lamp",NA,"IMPC_EYE_051_001"
17743,"In-chamber adapt time","in_chamber_adapt_time","IMPC_ACS_023_001"
41919,"Incomplete embryo turning","incomplete_embryo_turning","IMPC_GEL_012_001"
73165,"Inferior vena cava",NA,"IMPC_EMA_092_001"
52338,"Inferior vena cava ","inferior_vena_cava","IMPC_EMO_069_001"
30965,"Infrared beam setting on X axis","Orizontal activity: locomotion N beams with L cm spacing H cm above platform","IMPC_CAL_031_001"
30966,"Infrared beam setting on Y axis","Orizontal activity: locomotion N beams with L cm spacing H cm above platform","IMPC_CAL_032_001"
30967,"Infrared beam setting on Z axis","Vertical activity: rearing/jumping N beams with L cm spacing H cm above platform.","IMPC_CAL_033_001"
72181,"Infundibular recess of 3rd ventricle",NA,"IMPC_EOL_020_001"
18311,"Initial response to glucose challenge",NA,"IMPC_IPG_011_001"
32692,"Inner Ear",NA,"IMPC_ELZ_050_001"
30962,"Inner dimension of cage","(L cm) x  (W cm) x  (H cm)","IMPC_CAL_028_001"
52341,"Innominate artery","innominate_artery","IMPC_EMO_072_001"
18428,"Inspiratory time (Ti)",NA,"IMPC_CHL_008_001"
90945,"Instrumentation bias management","instrumentation_bias_management","IMPC_EXD_128_001"
39040,"Instrumentation effects - ABR","instrumentation_effects_abr","IMPC_EXD_053_001"
39037,"Instrumentation effects - Acoustic startle","instrumentation_effects_acoustic_startle","IMPC_EXD_050_001"
39054,"Instrumentation effects - Adult Lac Z","instrumentation_effects_adult_lac_z","IMPC_EXD_067_001"
39034,"Instrumentation effects - Body weight","instrumentation_effects_body_weight","IMPC_EXD_047_001"
39038,"Instrumentation effects - Calorimetry","instrumentation_effects_calorimetry","IMPC_EXD_051_001"
39045,"Instrumentation effects - Clinical chemistry","instrumentation_effects_clinical_chemistry","IMPC_EXD_058_001"
39041,"Instrumentation effects - DEXA","instrumentation_effects_dexa","IMPC_EXD_054_001"
39048,"Instrumentation effects - ECG","instrumentation_effects_ecg","IMPC_EXD_061_001"
39049,"Instrumentation effects - Echo","instrumentation_effects_echo","IMPC_EXD_062_001"
39053,"Instrumentation effects - Embryo Lac Z","instrumentation_effects_embryo_lac_z","IMPC_EXD_066_001"
39036,"Instrumentation effects - Grip strength","instrumentation_effects_grip_strength","IMPC_EXD_049_001"
39051,"Instrumentation effects - Gross pathology","instrumentation_effects_gross_pathology","IMPC_EXD_064_001"
39035,"Instrumentation effects - Heart weight","instrumentation_effects_heart_weight","IMPC_EXD_048_001"
39044,"Instrumentation effects - Hematology","instrumentation_effects_hematology","IMPC_EXD_057_001"
39039,"Instrumentation effects - IPGTT","instrumentation_effects_ipgtt","IMPC_EXD_052_001"
39046,"Instrumentation effects - Immunophenotyping","instrumentation_effects_immunophenotyping","IMPC_EXD_059_001"
39052,"Instrumentation effects - Insulin","instrumentation_effects_insulin","IMPC_EXD_065_001"
39047,"Instrumentation effects - Open field","instrumentation_effects_open_field","IMPC_EXD_060_001"
39043,"Instrumentation effects - Ophthalmoscope","instrumentation_effects_ophthalmoscope","IMPC_EXD_056_001"
39050,"Instrumentation effects - Plethysmography","instrumentation_effects_plethysmography","IMPC_EXD_063_001"
39042,"Instrumentation effects - Slit lamp","instrumentation_effects_slit_lamp","IMPC_EXD_055_001"
39055,"Instrumentation effects - X-ray","instrumentation_effects_x_ray","IMPC_EXD_068_001"
37882,"Insulin","insulin","IMPC_INS_001_001"
44515,"Integument","integument","IMPC_GEO_027_001"
17759,"Inter PP-S stimulus interval",NA,"IMPC_ACS_013_001"
17741,"Inter-trial interval","inter_trial_interval","IMPC_ACS_021_001"
73179,"Interventricular septum",NA,"IMPC_EMA_106_001"
52342,"Interventricular septum","interventricular_septum","IMPC_EMO_073_001"
32704,"Intestine",NA,"IMPC_ELZ_062_001"
73133,"Intraretinal space",NA,"IMPC_EMA_060_001"
52343,"Intraretinal space","intraretinal_space","IMPC_EMO_074_001"
46594,"Iris Pigmentation","iris_pigmentation","IMPC_EYE_015_001"
46658,"Iris transilumination",NA,"IMPC_EYE_082_001"
46589,"Iris/Pupil","iris_pupil","IMPC_EYE_010_001"
37388,"Iron","iron","IMPC_CBC_011_001"
27615,"Jejunum","jejunum","IMPC_ALZ_048_001"
19262,"Joints","joints","IMPC_XRY_027_001"
52346,"Jugular lymph sac","jugular_lymph_sac","IMPC_EMO_077_001"
73167,"Jugular vein",NA,"IMPC_EMA_094_001"
73210,"Kidney",NA,"IMPC_EMA_137_001"
27573,"Kidney","kidney","IMPC_ALZ_006_001"
48254,"Kidney",NA,"IMPC_HIS_316_001"
48069,"Kidney - Description",NA,"IMPC_HIS_102_001"
75560,"Kidney - Descriptor PATO",NA,"IMPC_HIS_101_001"
48068,"Kidney - Descriptor PATO",NA,"IMPC_HIS_101_001"
48065,"Kidney - Free text diagnostic term",NA,"IMPC_HIS_098_001"
75561,"Kidney - MA term",NA,"IMPC_HIS_362_001"
48064,"Kidney - MPATH diagnostic term",NA,"IMPC_HIS_097_001"
75562,"Kidney - MPATH pathological entity term",NA,"IMPC_HIS_097_002"
75563,"Kidney - MPATH pathological process term",NA,"IMPC_HIS_099_002"
48066,"Kidney - MPATH process term",NA,"IMPC_HIS_099_001"
48067,"Kidney - Severity score",NA,"IMPC_HIS_100_001"
48304,"Kidney - Significance score",NA,"IMPC_HIS_195_002"
52348,"Kidney pelvis","kidney_pelvix","IMPC_EMO_079_001"
37885,"Kit lot number","kit_lot_number","IMPC_INS_004_001"
37884,"Kit manufacturer","kit_manufacturer","IMPC_INS_003_001"
68039,"Klrg1+ CD4+ NKT cells  - % of CD4+ NKT cells",NA,"IMPC_IMM_147_001"
68015,"Klrg1+ CD4+ NKT cells - % of live leukocytes (Panel A)",NA,"IMPC_IMM_123_001"
68097,"Klrg1+ CD4+ NKT cells - cell count",NA,"IMPC_IMM_205_001"
68040,"Klrg1+ CD4+ T helper cells  - % of CD4+ T helper cells",NA,"IMPC_IMM_148_001"
68016,"Klrg1+ CD4+ T helper cells - % of live leukocytes (Panel A)",NA,"IMPC_IMM_124_001"
68084,"Klrg1+ CD4+ T helper cells - cell count",NA,"IMPC_IMM_192_001"
68038,"Klrg1+ CD4- NKT cells  - % of CD4- NKT cells",NA,"IMPC_IMM_146_001"
68014,"Klrg1+ CD4- NKT cells - % of live leukocytes (Panel A)",NA,"IMPC_IMM_122_001"
68101,"Klrg1+ CD4- NKT cells - cell count",NA,"IMPC_IMM_209_001"
68041,"Klrg1+ CD8 T cells - % of CD8+ T cells",NA,"IMPC_IMM_149_001"
68017,"Klrg1+ CD8 T cells - % of live leukocytes (Panel A)",NA,"IMPC_IMM_125_001"
68079,"Klrg1+ CD8 T cells - cell count",NA,"IMPC_IMM_187_001"
68042,"Klrg1+ NK cells - % of NK cells (Panel A)",NA,"IMPC_IMM_150_001"
68018,"Klrg1+ NK cells - % of live leukocytes (Panel A)",NA,"IMPC_IMM_126_001"
68105,"Klrg1+ NK cells - cell count",NA,"IMPC_IMM_213_001"
68043,"Klrg1+ Treg cells - % of Treg cells",NA,"IMPC_IMM_151_001"
68019,"Klrg1+ Treg cells - % of live leukocytes (Panel A)",NA,"IMPC_IMM_127_001"
68088,"Klrg1+ Treg cells - cell count",NA,"IMPC_IMM_196_001"
68020,"Klrg1+ γδ T cells - % of live leukocytes (Panel A)",NA,"IMPC_IMM_128_001"
68044,"Klrg1+ γδ T cells - % of γδ T cells",NA,"IMPC_IMM_152_001"
68092,"Klrg1+ γδ T cells - cell count",NA,"IMPC_IMM_200_001"
36989,"Knee joint",NA,"IMPC_PAT_068_001"
48194,"Knee joint - Description",NA,"IMPC_HIS_256_001"
48193,"Knee joint - Descriptor PATO",NA,"IMPC_HIS_255_001"
48190,"Knee joint - Free text diagnostic term",NA,"IMPC_HIS_252_001"
75565,"Knee joint - MA term",NA,"IMPC_HIS_363_001"
48189,"Knee joint - MPATH diagnostic term",NA,"IMPC_HIS_251_001"
75566,"Knee joint - MPATH pathological entity term",NA,"IMPC_HIS_251_002"
75567,"Knee joint - MPATH pathological process term",NA,"IMPC_HIS_253_002"
48191,"Knee joint - MPATH process term",NA,"IMPC_HIS_253_001"
48192,"Knee joint - Severity score",NA,"IMPC_HIS_254_001"
48195,"Knee joint - Significance score",NA,"IMPC_HIS_257_001"
91309,"Knockout animal production location","knockout_animal_production_location","IMPC_EXD_134_001"
39002,"Knockout batch strategy","knockout_batch_strategy","IMPC_EXD_015_001"
91312,"Knockout phenotyping design","knockout_phenotyping_design","IMPC_EXD_015_001"
19292,"Kyphosis",NA,"IMPC_XRY_057_001"
37402,"LDL-cholesterol","ldl_cholesterol","IMPC_CBC_025_001"
29815,"LIH (Hemolysis Severity - available on AU analysers)","Copied from the same parameter in Clinical Blood Chemistry as the same blood samples are used for both procedures and the level of hemolysis has an effect on the results of hematology as well as CBC","IMPC_HEM_043_001"
37396,"LIH (Hemolysis Severity - available on AU analysers)","lih_hemolysis_severity_available_on_au_analysers_","IMPC_CBC_019_001"
28680,"LVAWd",NA,"IMPC_ECH_007_001"
28683,"LVAWs",NA,"IMPC_ECH_010_001"
28681,"LVIDd",NA,"IMPC_ECH_008_001"
28684,"LVIDs",NA,"IMPC_ECH_011_001"
28682,"LVPWd",NA,"IMPC_ECH_009_001"
28685,"LVPWs",NA,"IMPC_ECH_012_001"
27642,"LacZ Images Section","lacz_images_section","IMPC_ALZ_075_001"
27643,"LacZ Images Wholemount","lacz_images_wholemount","IMPC_ALZ_076_001"
32705,"LacZ images section",NA,"IMPC_ELZ_063_001"
32706,"LacZ images wholemount",NA,"IMPC_ELZ_064_001"
46662,"Lacrimation",NA,"IMPC_EYE_086_001"
37399,"Lactate dehydrogenase","lactate_dehydrogenase","IMPC_CBC_022_001"
27585,"Large Intestine","large_intestine","IMPC_ALZ_018_001"
29811,"Large Unstained Cell (LUC) count","A white blood cell (WBC) count measures the number of white blood cells in your blood. A WBC differential determines the percentage of each type of white blood cell present in your blood. A differential can also detect immature white blood cells or any abnormalities both of which are signs of a potential problem.","IMPC_HEM_039_001"
29812,"Large Unstained Cell (LUC) differential count",NA,"IMPC_HEM_040_001"
36950,"Large intestine","large_intestine","IMPC_PAT_014_002"
48251,"Large intestine",NA,"IMPC_HIS_313_001"
48051,"Large intestine - Description",NA,"IMPC_HIS_084_001"
75568,"Large intestine - Descriptor PATO",NA,"IMPC_HIS_083_001"
48050,"Large intestine - Descriptor PATO",NA,"IMPC_HIS_083_001"
48047,"Large intestine - Free text diagnostic term",NA,"IMPC_HIS_080_001"
75569,"Large intestine - MA term",NA,"IMPC_HIS_364_001"
48046,"Large intestine - MPATH diagnostic term",NA,"IMPC_HIS_079_001"
75570,"Large intestine - MPATH pathological entity term",NA,"IMPC_HIS_079_002"
75571,"Large intestine - MPATH pathological process term",NA,"IMPC_HIS_081_002"
48048,"Large intestine - MPATH process term",NA,"IMPC_HIS_081_001"
48049,"Large intestine - Severity score",NA,"IMPC_HIS_082_001"
48301,"Large intestine - Significance score",NA,"IMPC_HIS_192_002"
52351,"Larynx","larynx","IMPC_EMO_082_001"
16397,"Latency to center entry","latency_to_center_entry","IMPC_OFD_018_001"
52089,"Latency to first transition into dark","latency_to_first_transition_into_dark","IMPC_LDT_006_001"
52053,"Latency to leave start arm","latency_to_leave_start_arm","IMPC_YMZ_001_001"
52352,"Lateral ventricle","lateral_ventricle","IMPC_EMO_083_001"
73114,"Lateral ventricle choroid plexus",NA,"IMPC_EMA_041_001"
73113,"Lateral ventricles",NA,"IMPC_EMA_040_001"
89763,"Lead Configuration",NA,"IMPC_ECG_027_001"
18990,"Lean mass","lean_mass","IMPC_DXA_003_001"
18995,"Lean/Body weight","lean_body_weight","IMPC_DXA_008_001"
22680,"Left Adrenal gland","left_adrenal_gland","IMPC_BLK_029_001"
22678,"Left Kidney","left_kidney","IMPC_BLK_027_001"
46643,"Left anterior chamber depth",NA,"IMPC_EYE_067_001"
46642,"Left corneal thickness",NA,"IMPC_EYE_066_001"
46667,"Left eye diameter",NA,"IMPC_EYE_091_001"
46645,"Left inner nuclear layer",NA,"IMPC_EYE_069_001"
47815,"Left kidney weight","left_kidney_weight","IMPC_OWT_003_001"
47821,"Left kidney weight to body weight ratio","left_kidney_weight_to_body_weight_ratio","IMPC_OWT_009_001"
73188,"Left lung",NA,"IMPC_EMA_115_001"
52365,"Left lung","left_lung","IMPC_EMO_096_001"
73978,"Left lung weight","left_lung_weight","IMPC_OWT_025_001"
73983,"Left lung weight to body weight ratio","left_lung_weight_to_body_weight_ratio","IMPC_OWT_030_001"
46646,"Left outer nuclear layer",NA,"IMPC_EYE_070_001"
46647,"Left posterior chamber depth",NA,"IMPC_EYE_071_001"
73974,"Left testis weight","left_testis_weight","IMPC_OWT_021_001"
73979,"Left testis weight to body weight ratio","left_testis_weight_to_body_weight_ratio","IMPC_OWT_026_001"
46644,"Left total retinal thickness",NA,"IMPC_EYE_068_001"
46664,"Left vitreous humour thickness",NA,"IMPC_EYE_088_001"
41928,"Left-right axis patterning","left_right_axis_patterning","IMPC_GEL_021_001"
45483,"Left-right axis patterning",NA,"IMPC_GEM_067_001"
73136,"Lens",NA,"IMPC_EMA_063_001"
46595,"Lens","lens","IMPC_EYE_016_001"
46596,"Lens Opacity","lens_opacity","IMPC_EYE_017_001"
16432,"Light beam barrier height (Z axis)","height of the Z axis light beam used to determine when mouse is rearing","IMPC_OFD_049_001"
16406,"Light intensity in the centre of the arena","light_intensity_in_the_centre_of_the_arena","IMPC_OFD_027_001"
89757,"Light level",NA,"IMPC_ECG_022_001"
52065,"Light level","light_level","IMPC_YMZ_013_001"
52100,"Light level dark chamber","light_level_dark_chamber","IMPC_LDT_017_001"
17732,"Light level in chamber","light_level_in_chamber","IMPC_ACS_011_001"
52099,"Light level light chamber","light_level_light_chamber","IMPC_LDT_016_001"
52112,"Light side arena dimensions (L x W x H in mm)","light_side_arena_dimensions_l_x_w_x_h_in_mm","IMPC_LDT_029_001"
52093,"Light side distance travelled","light_side_distance_travelled","IMPC_LDT_010_001"
52085,"Light side time spent","light_side_time_spent","IMPC_LDT_002_001"
52111,"Light-Dark box set-up","light_dark_box_set_up","IMPC_LDT_028_001"
52110,"Light-Dark box's walls opaque","light_dark_box_s_walls_opaque","IMPC_LDT_027_001"
30969,"Lightbeam wavelength",NA,"IMPC_CAL_035_001"
44519,"Limb Bud Morphology","limb_bud_morphology","IMPC_GEO_031_001"
44837,"Limb Morphology","limb_morphology","IMPC_GEP_037_001"
44520,"Limb Plate Morphology","limb_plate_morphology","IMPC_GEO_032_001"
52310,"Limb digit","limb_digit","IMPC_EMO_041_001"
73091,"Limb digits",NA,"IMPC_EMA_018_001"
38136,"Limb grasp","limb_grasp","IMPC_CSD_039_001"
45861,"Limb morphology",NA,"IMPC_GEO_065_001"
52354,"Limb muscle","limb_muscle","IMPC_EMO_085_001"
73093,"Limbs",NA,"IMPC_EMA_020_001"
37398,"Lipase","lipase","IMPC_CBC_021_001"
66110,"Litter date of birth","Date of birth of litter","IMPC_VIA_040_001"
66108,"Litter female parent 1 specimen id","ID of female parent","IMPC_VIA_038_001"
66109,"Litter female parent 2 specimen id","ID of optional second female parent for trio matings","IMPC_VIA_039_001"
66107,"Litter male parent specimen id","ID of male parent of litter","IMPC_VIA_037_001"
67930,"Live leukocytes (Panel A) -  % of total events",NA,"IMPC_IMM_002_002"
67951,"Live leukocytes (Panel B) -  % of total events (Panel B)",NA,"IMPC_IMM_049_002"
73191,"Liver",NA,"IMPC_EMA_118_001"
27574,"Liver","liver","IMPC_ALZ_007_001"
48247,"Liver",NA,"IMPC_HIS_309_001"
48027,"Liver - Description",NA,"IMPC_HIS_060_001"
75572,"Liver - Descriptor PATO",NA,"IMPC_HIS_059_001"
48026,"Liver - Descriptor PATO",NA,"IMPC_HIS_059_001"
48023,"Liver - Free text diagnostic term",NA,"IMPC_HIS_056_001"
75573,"Liver - MA term",NA,"IMPC_HIS_365_001"
48022,"Liver - MPATH diagnostic term",NA,"IMPC_HIS_055_001"
75574,"Liver - MPATH pathological entity term",NA,"IMPC_HIS_055_002"
75575,"Liver - MPATH pathological process term",NA,"IMPC_HIS_057_002"
48024,"Liver - MPATH process term",NA,"IMPC_HIS_057_001"
48025,"Liver - Severity score",NA,"IMPC_HIS_058_001"
48297,"Liver - Significance score",NA,"IMPC_HIS_188_002"
44523,"Liver Morphology","liver_morphology","IMPC_GEO_036_001"
44524,"Liver Size","liver_size","IMPC_GEO_037_001"
73194,"Liver caudate lobe",NA,"IMPC_EMA_121_001"
52357,"Liver caudate lobe","liver_caudate_lobe","IMPC_EMO_088_001"
73192,"Liver left lobe",NA,"IMPC_EMA_119_001"
52359,"Liver left lobe","liver_left_lobe","IMPC_EMO_090_001"
73196,"Liver lobar interzone",NA,"IMPC_EMA_123_001"
52356,"Liver lobe","liver_lobe","IMPC_EMO_087_001"
73193,"Liver right lobe",NA,"IMPC_EMA_120_001"
52360,"Liver right lobe","liver_right_lobe","IMPC_EMO_091_001"
44522,"Liver/Biliary","liver_biliary","IMPC_GEO_035_001"
38165,"Location of test","location_of_test","IMPC_CSD_082_001"
38130,"Locomotor activity","locomotor_activity","IMPC_CSD_032_001"
19293,"Lordosis",NA,"IMPC_XRY_058_001"
27569,"Lower Urinary Tract","lower_urinary_tract","IMPC_ALZ_002_001"
73144,"Lower jaw molar",NA,"IMPC_EMA_071_001"
52361,"Lower jaw molar","lower_jaw_molar","IMPC_EMO_092_001"
32653,"Lower leg",NA,"IMPC_ELZ_011_001"
38159,"Lower lip morphology","lower_lip_morphology","IMPC_CSD_076_001"
38153,"Lower teeth appearance","lower_teeth_appearance","IMPC_CSD_070_001"
